#separator:tab
#html:true
#columns:deck	front	back
Anatomie::La région inferieure	Ce qui fait apparaitre 3 secteurs ?	 partie latérale, ou putamen beaucoup plus pigmenté et strié. On pensait que le centre de la<br>pensée était localisé à cet endroit très dense du cerveau.<br> Globe pale externe,<br> et Globe Pale Interne.<br>Latéralement on peut remettre en place le Claustrum, et la surface corticale du lobe de l’insula.<br>En bas, on représente le Tronc cérébral, et l'extrémité antérieure du lobe temporal, en dessous de<br>laquelle vient de localiser le noyau amygdalien.<br>Le noyau amygdalien possède un noyau cortico-médullaire, noyau antérieur, et un noyau replié<br>sur lui même comme amygdale palatine, partie importante du cerveau émotionnel, c’est le noyau<br>baso-latéral.<br>En dessous, on a les 2 éléments du subthalamus, la zona incerta, et en dessous d’elle, le noyau<br>subthalamique de luis. Dans le tronc cérébral, on retrouve 2 derniers noyaux, le Noyau rouge, et<br>substance noire.<br>La capsule interne contient le grand faisceau de la motricité volontaire, le Faisceau pyramidal, dont<br>les fibres se croisent et se tordent sur elles mêmes, en passant dans la capsule interne, et descendent<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région inferieure	Les faisceaux de cette substance comprennent ?	 Le Faisceau unciné,<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région inferieure	Les dernières partent du cortex temporal, et viennent se terminer dans le cortex ?	occipital.<br> Faisceau longitudinal inférieur, situé dans le centre ovale de Vieussens, il court<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région inferieure	D’une simple flèche, on représente les radiations thalamiques ?	 on à la Radiation thalamique supérieure.<br> En avant de dirigeant vers le pole frontal, la radiation thalamique antérieure,<br> et la radiation thalamique inferieure, olfactive et auditive.<br> La radiation thalamique postérieure, visuelle<br> Les fibres pulvinariennes, qui se tressent au dessus des autres radiations, pour<br>former le lassis de la substance blanche.<br>Aujourd’hui on peut étudier ces fibres en faisant le tracking des fibres, on les met en couleurs<br>dans une image qui ressemble un peu à ça, en imagerie cérébrale contemporaine.<br>Le ventricule latéral, en coupe sagittale de l’hémisphère<br>cérébral.<br>On remet le système<br>ventriculaire en vue<br>latérale. On trouve le<br>ventricule latéral<br>avec sa forme<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région inferieure	Au niveau du plancher de la corne occipitale, la substance blanche fait 2 ressauts, ?	 un premier sur le bulbe du corps calleux<br> et le 2e sur la scissure calcarine, formé par l’Ergot de Morand, ou Calcar Avis.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Connaître les plans successifs est le guide indispensable du geste chirurgical.</div>
Anatomie::La région inferieure	La substance blanche est donc soulevée en avant ?	 par le sillon de l’hippocampe pour former la corne d’Amon,<br> et ensuite par le sillon collatéral situé en dessous de la 5e circonvolution temporale, pour former un dernier<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région inferieure	Dans l’uncus, on peut dessiner les ≠ noyaux du noyau amygdalien : ?	 noyau corticobasal<br> noyau antérieur<br> noyau basolatéral<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région inferieure	Les fibres : de la région inferieure ?	<br><br><br><br><br><br><br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Anatomie interne du	Vue latérale schématique du cerveau ?	Lobe frontal, partie orbitaire, lobe temporal, lobe occipital. On retrouve le sillon central de<br>Rolando. Dans l’hémisphère, on voit le le ventricule latéral qui présente l’enroulement<br>télencéphalique.<br> Atrium ventriculaire (A)<br> Corne frontale (CF) en avant,<br> la corne temporale, en avant (CT)<br> Corne occipitale (CO) en arrière et touche pratiquement le pôle occipital du<br>cerveau<br>Le ventricule<br>latéral<br>communique avec<br>le 3e ventricule<br>cérébral (V3) par<br>le FIV de Monro,<br>présente une série<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Dans le SNC, une petite zone gère souvent une fonction immense. La précision anatomique y est vitale.</div>
Anatomie::Anatomie interne du	On retrouve les circonvolutions frontales ?	F1, F2, et F3, se prolongent sur la face<br>inférieure et sur la face médiale avec la<br>circonvolution cingulaire (C.C.) au centre,<br>coupée 2x.<br>F1 forme le gyrus rectus, le gyrus droit sur<br>lequel vient reposer le 1er nerf crânien, nerf<br>olfactif, appendu au lobe orbitaire.<br>S<br>La surface corticale se drape sur les plicatures.<br>Dans la substance blanche, située à la<br>profondeur du cortex soulevé par les<br>L<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Anatomie interne du	Différentes circonvolutions, on retrouve ?	 L’extrémité antérieure du corps calleux, le bec,<br> Entre les 2 hémisphères, la FLC<br> Elle est interrompue par le forceps mineur du corps calleux, dont les fibres<br>entrent par l’intérieure dans la substance cérébrale, unissent les 2 hémisphères et<br>réunissent les zones homologues du cortex préfrontal<br> La radiation thalamique antérieure (RthalamiqueA), dont les fibres<br>interviennent dans le comportement motivationnel. En rapport avec les noyaux<br>hypothalamiques, et le noyau antérieur du thalamus. Ses fibres se mélangent à<br>la radiation du corps calleux.<br> A la profondeur du gyrus cingulaire, on voit les 2 faisceaux qui tournent autour du<br>forceps mineur du corps calleux = faisceaux du cingulum (FC).<br> Les éléments des fibres de la substance blanche qui vont s’arche vouter autour de<br>la vallée de Sylvius, fibres du faisceau unciné (FU), faisceau longitudinal<br>supérieur (FLS), et faisceau occipito-frontal (FOF)<br>CF 2 : qui passe dans la partie antérieure du cerveau, lobe frontal.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Anatomie interne du	Les formations inter-hémisphériques ?	 Le corps calleux<br> Le fornix ou trigone est coupé dans sa partie antérieure à l’endroit ou les Piliers<br>antérieurs sont séparés l’un de l’autre pour se terminer sur les corps mamillaires. Les<br>piliers postérieurs présentent l’enroulement télencéphalique et se projettent sur la région<br>de l’uncus temporal, et prend le nom de Fimbria de l’hippocampe.<br> Le nerf optique (NC II) encadre le tuber cinéreum de part et d’autre.<br> On met en place le septum pellucidum. Entre ses deux parois on a une prolongation de<br>la FLC, c’est le ventricule de la cloison= faux ventricule car il n’a pas de LCR dedans.<br> La FTC de part et d’autre du tuber cinéréum. Elle contient l’artère cérébrale moyenne.<br> A partir du noyau basolatéral (BL) et corticomédial (CM), part la strie terminale (ST).<br> Formation commissurale tendue entre les 2 noyaux amygdaliens, c’est la CBA. Elle relie<br>les 2 nerfs olfactifs, et noyaux amygdaliens. Les piliers du trigone s’arcboutent sur<br>cette Commissure blanche antérieure.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Anatomie interne du	Les noyaux gris centraux ?	 Les structures situées sous l’uncus temporal, ce sont les différents noyaux du noyau<br>amygdalien : noyau Antérieur, noyau Cortico Médullaire et noyau Basolatéral. Ils sont<br>repliés sur eux même avec un aspect foncé caractéristique. Le noyau amygdalien est reconnu<br>a son caractère plissé.<br> On ne voit pas le thalamus, on est trop en avant<br> On voit le corps strié, avec le volumineux noyau de la tête du noyau caudé (TNC)<br> Noyau plicaturé du Claustrum (CL), ou avant mur, sous l’insula de Reil<br> Et le noyau lenticulaire (NL), qui met sa face inférieur en avant, sur de la CBA, qui encoche<br>ce noyau. Il possède 2 parties, une partie latérale, striée et dense, le putamen, et la partie<br>médiale, globe pâle (GP) qui se divise en un globe pâle interne et globe pâle externe.<br> Strie terminale qui a subi l’enroulement télencéphalique et vient s’enrouler autour du NC et<br>se termine pour remonter vers le septum pellucidum, et descendre vers l’hypothalamus.<br> On retrouve les noyaux de l’hypothalamus : noyau latéral, noyau arqué, noyau du tuber,<br>et noyau de l’infundibulum. Séparés par le faisceau médian du télencéphale, en pointillés.<br> On ne voit pas la queue du noyau caudé (QNC) car elle se termine au contact du noyau<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Anatomie interne du	Les cavités centrales du nevraxe ?	 la corne frontale du ventricule latéral avec son épithélium épendymaire qui tapisse la face<br>inférieur du corps calleux, le septum pellucidum, la colonne antérieure du fornix, se<br>réfléchit sur la tête du noyau caudé, la substance blanche cérébrale.<br> Il n’y a pas de plexus choroïde dans cette extrémité antérieur qui est la corne frontale du<br>ventricule latéral. Le plexus choroïde s’enroule dans le FIV de Monro.  Si on voit la Tete<br>du Noyau Caudé, pas de plexus choroïde et Bras Antérieur de la Capsule Interne, alors on<br>est dans la partie antérieure du cerveau.<br> La vulve du 3e ventricule cérébral, avec son récessus supraoptique, et infra optique. Les<br>récessus sont de part et d’autre de la CBA. La vulve ou triangle de schwalve en haut.<br>Récessus hypophysaire dans le tuber cinéreum (TC).<br>Il ne reste à remplir que la substance blanche :<br> Entre la tête du noyau caudé, et le noyau lenticulaire sont tendues les fibres putaminocaudées, donnant à la substance blanche, coincée entre ces deux noyaux, un aspect strié<br>caractéristique. C’est la capsule interne avec ici son bras antérieur.<br> Capsule interne (CI) avec son bras antérieur (BA) (entre noyau caudé et noyau lenticulaire),<br>capsule externe (CE) (entre noyau lenticulaire et claustrum), capsule extrême (Cê) (entre<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Anatomie interne du	Les structures inter-hémisphériques ?	 Le fornix (après le corps calleux) est retrouvé au centre, coupé dans sa partie<br>moyenne : c’est le corps du fornix. Il a subi le phénomène de l’enroulement<br>télencéphalique. En bas, sur les corne d’Amon on retrouve les piliers<br>postérieurs du fornix qui ont la forme d’une lame tranchante qu’on appelle la<br>Fimbria de l’hippocampe. Les piliers antérieurs ne sont pas visibles.<br> Le septum pellucidum (plus court que sur le schéma précédent), avec en son<br>centre le ventricule de la cloison.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
